x,y,index,clustering-MIRO,set,clustering-DBSCAN
18.669025530061,571.55970006975,1,1,10,1
1313.67053034329,1345.72801625618,2,2,10,2
1334.70388738754,1367.78280344789,2,2,10,2
1383.61937981702,1347.52353664087,2,2,10,2
1356.32902285758,1368.34467222177,2,2,10,2
1321.34825219638,1386.83558544177,2,2,10,2
1341.57155957761,1362.29306456541,2,2,10,2
1344.52430042557,1321.11857778329,2,2,10,2
1333.17334520999,1392.34037453057,2,2,10,2
1320.89848154011,1365.66757398275,2,2,10,2
1369.42038653058,1345.51586203757,2,2,10,2
1346.85403986133,1348.32658223886,2,2,10,2
1295.61668475398,1308.12257138081,2,0,10,2
1374.97263660329,1362.66441108096,2,2,10,2
1377.89132333196,1372.40676930041,2,2,10,2
1361.295409836,1341.82234013919,2,2,10,2
1938.41269212652,476.173103738033,3,3,10,3
1893.74817733424,486.303543758039,3,3,10,3
1911.5846522639,477.512450798114,3,3,10,3
1935.93586630345,460.592799858476,3,3,10,3
1934.19878255232,506.088104264337,3,3,10,3
1875.67775780402,511.462186819483,3,0,10,3
1951.17035562491,508.518714048627,3,3,10,3
1919.9134001865,449.118939873202,3,3,10,3
1931.74630154332,454.858365160596,3,3,10,3
1933.39136158569,436.793912744741,3,3,10,3
1922.22033322716,489.309301295227,3,3,10,3
1951.25432517123,473.502940356791,3,3,10,3
1966.03500536411,487.624309992786,3,3,10,3
1969.64040020628,526.904240244394,3,3,10,3
1948.89403669099,443.484091299648,3,3,10,3
771.681201091822,628.027968696091,4,4,10,4
788.527615886141,649.877354881116,4,4,10,4
810.224274245064,622.147866549059,4,4,10,4
804.733903258034,637.799667797089,4,4,10,4
802.797698984938,655.959572406823,4,4,10,4
806.851468918117,627.369010366,4,4,10,4
794.256856108078,650.893886411798,4,4,10,4
827.820446015285,661.255253948001,4,4,10,4
804.986217513934,649.138657355734,4,4,10,4
832.641769100946,659.915957974136,4,4,10,4
801.892956923307,650.942261929897,4,4,10,4
809.20453444387,640.343216334976,4,4,10,4
794.997017718921,690.150621715187,4,4,10,4
794.623326449224,670.334193239356,4,4,10,4
779.28022494142,608.754757296117,4,4,10,4
1708.00424247239,333.33047438619,5,5,10,5
1661.8798251548,329.436387911707,5,5,10,5
1732.66327213153,332.348087674917,5,5,10,5
1719.64793082385,342.885178438053,5,5,10,5
1731.23222113024,341.266792030172,5,5,10,5
1678.16219821295,344.231406588727,5,5,10,5
1679.53805838072,356.371206686465,5,5,10,5
1735.90543779801,348.046647573517,5,5,10,5
1657.62648975989,315.523032671364,5,5,10,5
1703.08715702571,345.494167298642,5,5,10,5
1703.61642017195,322.489039349238,5,5,10,5
1671.89404345521,336.110873908889,5,5,10,5
1710.88736383773,338.416278997726,5,5,10,5
1716.73224252839,312.102320148125,5,5,10,5
1711.82896761227,297.712383851615,5,5,10,5
199.808493459359,1131.13856710458,6,6,10,6
243.677776648673,1111.25267333514,6,6,10,6
214.174266913359,1120.28396659239,6,6,10,6
209.731457941241,1129.82992405342,6,6,10,6
202.6115495311,1121.16821165784,6,6,10,6
229.78079633203,1105.39455266817,6,6,10,6
231.240878530361,1087.36272226462,6,6,10,6
215.37317626036,1085.23597422884,6,6,10,6
245.770119311311,1108.8391677788,6,6,10,6
210.362479160789,1132.14291960757,6,6,10,6
208.684433720304,1129.74723722357,6,6,10,6
194.659365793925,1115.75594523912,6,6,10,6
178.248291997015,1144.64142483138,6,6,10,6
234.35997900601,1120.90053775286,6,6,10,6
201.193981431762,1110.39662708878,6,6,10,6
1609.55838373657,1725.6035780151,7,7,10,7
1584.1231846837,1657.66973973745,7,7,10,7
1604.98571929958,1745.39284033227,7,7,10,7
1638.56831010546,1772.47426226766,7,7,10,7
1633.9780293826,1748.69652154171,7,7,10,7
1595.1308535799,1686.79986397852,7,7,10,7
1636.92872582234,1719.91340866832,7,7,10,7
1578.59296027386,1743.97519784923,7,7,10,7
1605.03100594271,1724.97703984001,7,7,10,7
1593.36925447202,1725.11860966417,7,7,10,7
1631.24882372429,1751.71684092822,7,7,10,7
1606.2190739312,1733.82667280417,7,7,10,7
1565.67240918268,1713.19537121964,7,7,10,7
1570.07750565887,1733.0147030182,7,7,10,7
1638.18188209279,1715.84222652827,7,7,10,7
1805.34126544857,138.126038144013,8,8,10,8
1815.24219381651,72.9146597273024,8,8,10,8
1774.16448682243,87.9802834893666,8,8,10,8
1794.33085072452,97.6391269373289,8,8,10,8
1784.45801406528,111.448573664823,8,8,10,8
1742.01792926783,112.224316189919,8,8,10,8
1860.27949000629,89.9709510762897,8,8,10,8
1815.5940683772,101.400150902146,8,8,10,8
1762.41691895044,86.4985191636703,8,8,10,8
1813.82412655037,103.29131453615,8,8,10,8
1815.59447438272,127.33596222353,8,8,10,8
1772.09732451559,98.4727519002254,8,8,10,8
1827.59598119832,123.275118661921,8,8,10,8
1811.57846131075,75.4447850332708,8,8,10,8
1814.85844912381,142.196140737102,8,8,10,8
393.130070641109,1522.20968301897,9,9,10,9
395.571466222248,1476.47211112781,9,9,10,9
426.164091477697,1479.042913546,9,9,10,9
412.790503924203,1505.67703643713,9,9,10,9
421.609613456996,1436.40036295134,9,9,10,9
435.639879786465,1457.90451764642,9,9,10,9
433.677895990723,1417.02979284901,9,9,10,9
451.70806966573,1436.06103774507,9,9,10,9
433.418699513367,1458.39858408541,9,9,10,9
417.427931989964,1487.31986267569,9,9,10,9
384.214247742999,1500.50895820435,9,9,10,9
351.473508962494,1517.53856178167,9,0,10,9
432.604579217164,1434.20574314608,9,9,10,9
440.291067419763,1491.85440075789,9,9,10,9
422.6784912127,1448.81363001616,9,9,10,9
629.210483986483,799.16200591386,10,10,10,10
616.354237555261,824.321109815213,10,10,10,10
640.279649541221,815.778672927755,10,10,10,10
583.338811764912,751.223616262249,10,0,10,0
651.133464956453,854.085869546466,10,10,10,10
649.027893051827,803.483045055543,10,10,10,10
619.035888704877,812.025227847958,10,10,10,10
645.94948296907,832.539794620854,10,10,10,10
626.578163276938,818.789741590107,10,10,10,10
673.75969823815,742.591984785676,10,0,10,0
657.406105053737,818.437817944385,10,10,10,10
582.105064311103,805.951579950056,10,10,10,10
641.941206588824,744.599921822485,10,0,10,0
638.233765437432,827.857389468702,10,10,10,10
615.235426344042,824.546818609803,10,10,10,10
1345.95275458927,672.552663588192,11,11,10,11
1357.76305297325,658.975273606321,11,11,10,11
1412.86262572949,636.844638870076,11,11,10,11
1366.3016248903,628.854605222935,11,11,10,11
1455.51489557263,693.091807525034,11,0,10,11
1549.72561284732,532.747150902789,12,12,10,12
1611.72554715653,501.407965745236,12,12,10,12
1629.2840858151,516.598721693764,12,12,10,12
1613.5905266483,538.303924356568,12,12,10,12
1575.44775353036,554.323376719822,12,12,10,12
1379.19541300584,619.72270431065,13,11,10,11
1335.72410183903,680.149751635505,13,11,10,11
1425.8154997787,664.437999690032,13,11,10,11
1404.82094165278,673.987361259958,13,11,10,11
1389.58302586074,699.722050735549,13,11,10,11
-19.5146644481642,442.617469545082,14,13,10,1
36.269738534871,435.937680769204,14,13,10,1
-0.745643170185872,454.945235142643,14,13,10,1
17.2485455257209,388.68750266525,14,13,10,0
30.1538863748948,440.203548775198,14,13,10,1
1381.19467345088,1661.7400592477,15,14,10,13
1355.29537172494,1660.72469339025,15,14,10,13
1354.11605309961,1693.89722162572,15,14,10,13
1376.00333857658,1689.74019253402,15,14,10,13
1386.376539604,1700.2747545236,15,14,10,13
1750.36462986964,632.2721164866,16,15,10,14
1768.97506879525,662.865224701216,16,15,10,14
1760.12104321468,648.096996321684,16,15,10,14
1762.93928903291,634.923475142585,16,15,10,14
1748.43209198346,624.896967492482,16,15,10,14
1360.87292435809,885.0171507595,17,16,10,15
1298.86740692314,912.365859699456,17,16,10,15
1345.1818047817,872.388310725953,17,16,10,15
1346.51379808539,904.945439683785,17,16,10,15
1300.31413500053,870.081183673745,17,16,10,15
1019.8933965457,762.293758876535,18,17,10,16
989.665600466362,739.97447496573,18,17,10,16
1017.34636292563,736.604882008144,18,17,10,16
983.734324691834,748.353355044446,18,17,10,16
1031.62365477748,725.022301138008,18,17,10,16
967.077196560318,144.706441751055,19,0,10,0
903.610293766989,150.873519802115,19,0,10,0
973.592127187643,110.616427716168,19,0,10,0
926.690131991345,177.98955168673,19,0,10,0
943.757430104106,91.9617027725493,19,0,10,0
181.115016060023,1379.33577007818,20,18,10,17
168.821341804405,1345.67952177058,20,18,10,17
181.970869576295,1374.6394161841,20,18,10,17
156.135107644874,1333.37324860737,20,18,10,17
204.419054512419,1354.48043506483,20,18,10,17
178.61270159483,1476.80461639538,0,0,10,0
417.020884342492,1356.27673380077,0,0,10,0
173.438771162182,437.509089708328,0,0,10,0
1657.58402273059,989.993937779218,0,0,10,0
1987.31418838724,255.725569091737,0,0,10,0
1004.44286130369,416.18835972622,0,0,10,0
877.418055199087,1414.99077901244,0,0,10,0
1259.04248049483,1870.41212804615,0,0,10,0
1865.857379511,1694.17530251667,0,0,10,0
726.574676111341,578.287976793945,0,0,10,0
1338.18758558482,778.075081761926,0,0,10,0
1622.30085628107,659.16505549103,0,0,10,0
1962.2002588585,22.6314668543637,0,0,10,0
910.644774325192,1969.99130537733,0,0,10,0
695.580611936748,1141.24955004081,0,0,10,0
1453.33624677733,185.239643324167,0,0,10,0
1401.57146751881,219.210080336779,0,0,10,0
932.729392312467,939.510165248066,0,0,10,0
355.701413471252,418.043590150774,0,0,10,0
882.489053532481,975.957441143692,0,0,10,0
356.761272531003,1098.24218554422,0,0,10,0
807.231630198658,594.953517429531,0,4,10,4
352.221981156617,318.584218621254,0,0,10,0
115.577690768987,1342.93481893837,0,18,10,17
394.613350275904,1291.42830614001,0,0,10,0
1262.00051698834,1373.92034661025,0,0,10,0
1571.22518448159,487.333859782666,0,12,10,12
1965.78386612236,698.093554936349,0,0,10,0
531.745512504131,57.6024483889341,0,0,10,0
1887.08843803033,11.7528028786182,0,0,10,0
1726.01859597489,1238.21579106152,0,0,10,0
999.494582414627,199.983668047935,0,0,10,0
1558.40667523444,1708.61574076116,0,7,10,7
428.374424576759,357.040133792907,0,0,10,0
299.041906371713,164.743180386722,0,0,10,0
289.185278583318,864.717103540897,0,0,10,0
1002.93264957145,500.047749839723,0,0,10,0
862.118201330304,1916.01221868768,0,0,10,0
1274.30964726955,1707.60961202905,0,0,10,0
429.475628305227,623.70729399845,0,0,10,0
1244.64845657349,1195.81599812955,0,0,10,0
833.959814626724,782.126896549016,0,0,10,0
754.902232438326,1860.43612705544,0,0,10,0
196.450444869697,989.444811828434,0,0,10,0
193.469108548015,1611.72219598666,0,0,10,0
1630.4160701111,1318.07414535433,0,0,10,0
1313.60188219696,1461.02212090045,0,0,10,0
1785.64374754205,954.952347557992,0,0,10,0
410.999051295221,1244.69596520066,0,0,10,0
714.809556491673,348.316004499793,0,0,10,0
1578.36302369833,1276.53210097924,0,0,10,0
204.480139072984,1169.23463763669,0,6,10,6
1691.08433788642,1552.24843323231,0,0,10,0
697.5610232912,1296.48372810334,0,0,10,0
1225.38939956576,47.0983386039734,0,0,10,0
1296.99143581092,256.457524839789,0,0,10,0
847.103845328093,281.32982365787,0,0,10,0
653.100203257054,7.28853605687618,0,0,10,0
1860.4445583187,727.706421166658,0,0,10,0
879.229520913213,1176.22579541057,0,0,10,0
271.589991170913,1722.34711749479,0,0,10,0
1959.73880076781,1829.26497748122,0,0,10,0
1412.44611050934,1462.28257846087,0,0,10,0
1917.28342836723,1091.58993558958,0,0,10,0
380.766713060439,934.136692900211,0,0,10,0
421.820031479001,48.9721628837287,0,0,10,0
102.423717733473,1153.01038045436,0,0,10,0
239.420225378126,1995.37362437695,0,0,10,0
882.930672727525,1342.92108425871,0,0,10,0
1530.12058837339,215.737006627023,0,0,10,0
654.401537030935,1666.2136213854,0,0,10,0
1040.75201228261,199.006838724017,0,0,10,0
1605.91380670667,529.646119102836,0,12,10,12
220.722632482648,743.974062148482,0,0,10,0
1973.02697133273,1358.09177020565,0,0,10,18
124.308472964913,1935.63897581771,0,0,10,0
576.612063683569,1207.10310526192,0,0,10,0
1722.39853069186,46.3688899762928,0,0,10,0
88.5611325502396,0.266613904386759,0,0,10,0
1151.54586965218,858.990443404764,0,0,10,0
1487.27975273505,1799.05952932313,0,0,10,0
1168.64798823372,205.201683565974,0,0,10,0
275.642929598689,140.830907970667,0,0,10,0
1362.48716944829,175.206200219691,0,0,10,0
755.902519915253,999.5884206146,0,0,10,0
1484.48012862355,730.051045306027,0,0,10,0
395.530188921839,1790.95148295164,0,0,10,0
1780.47078708187,1806.90855300054,0,0,10,0
145.730727817863,1107.59952990338,0,0,10,6
1206.28777099773,1764.13937006146,0,0,10,0
1919.90101197734,1384.34504298493,0,0,10,18
1696.66279898956,1591.41524834558,0,0,10,0
614.328044001013,1763.56963207945,0,0,10,0
1445.85188524798,624.174900352955,0,0,10,11
1160.67810915411,1422.0840591006,0,0,10,0
1268.58666539192,316.227450501174,0,0,10,0
722.173197194934,1716.34945832193,0,0,10,0
17.7149996161461,800.371615216136,0,0,10,0
1563.99931339547,1299.15082640946,0,0,10,0
83.0571465194225,1924.48173323646,0,0,10,0
179.10482455045,1997.69232887775,0,0,10,0
314.229884184897,1707.29426527396,0,0,10,0
1957.47925667092,456.176192965358,0,3,10,3
892.17940159142,1312.61917669326,0,0,10,0
1780.27137555182,1737.83874232322,0,0,10,0
115.165548399091,558.826466556638,0,1,10,1
2.61772843077779,518.913043662906,0,1,10,1
1038.02837990224,1857.41232801229,0,0,10,19
1325.51872078329,1805.87148619816,0,0,10,0
1961.71154687181,1376.35379983112,0,0,10,18
1383.38122097775,1218.56292337179,0,0,10,0
123.164416756481,667.80911013484,0,0,10,0
1105.22921010852,507.319291122258,0,0,10,0
1347.25756803527,1453.64678977057,0,0,10,0
1149.08066671342,1810.97682565451,0,0,10,0
1630.33148087561,116.636634338647,0,0,10,0
0.520164612680674,476.767611689866,0,13,10,1
55.6496945209801,1938.03341174498,0,0,10,0
799.207132309675,1558.914961759,0,0,10,0
1973.94989570603,950.501846149564,0,0,10,0
977.155427448452,1791.54704743996,0,0,10,19
1066.80355686694,561.784986406565,0,0,10,0
1630.99367870018,1701.79247483611,0,7,10,7
1366.92478600889,1462.83553307876,0,0,10,0
832.32951303944,1543.45221538097,0,0,10,0
211.507144849747,1885.17999555916,0,0,10,0
1950.52090799436,1841.08387259766,0,0,10,0
368.844804819673,1521.70902164653,0,0,10,9
1592.0092491433,1792.4823295325,0,0,10,7
163.465215824544,357.324287761003,0,0,10,0
1930.2869909443,1404.52860994264,0,0,10,18
743.242838885635,1247.78916500509,0,0,10,0
624.589916784316,546.251564752311,0,0,10,0
88.1471075117588,1851.64090665057,0,0,10,0
439.759404864162,737.708529923111,0,0,10,0
383.895020931959,349.528326652944,0,0,10,0
1966.34685294703,1287.93538734317,0,0,10,0
1459.86273186281,562.518970575184,0,0,10,0
1388.74078867957,540.601269807667,0,0,10,0
326.942907646298,1936.59714516252,0,0,10,0
524.827466346323,1502.20164842904,0,0,10,0
1921.4713727124,1188.40021453798,0,0,10,0
475.034039001912,1909.1791799292,0,0,10,0
983.207989484072,22.9930654168129,0,0,10,0
1217.41374395788,1524.9969959259,0,0,10,0
1229.55016978085,1336.16433246061,0,0,10,0
294.187704566866,1391.41518902034,0,0,10,0
369.510234333575,926.419822499156,0,0,10,0
71.241466794163,1635.32505277544,0,0,10,0
184.485909994692,1251.90564850345,0,0,10,0
1772.80264860019,119.221888482571,0,8,10,8
1749.85330877826,1440.30044740066,0,0,10,0
390.689858235419,608.005109243095,0,0,10,0
1399.36209609732,1072.17807183042,0,0,10,0
1293.15040120855,579.707202967256,0,0,10,0
627.858315128833,310.470814816654,0,0,10,0
1164.27369695157,716.10613912344,0,0,10,0
1883.32264404744,1853.83111890405,0,0,10,0
688.646959140897,958.257749676704,0,0,10,0
1008.74855695292,666.869641281664,0,0,10,0
1557.36148916185,1282.627211418,0,0,10,0
316.354442853481,1657.0741632022,0,0,10,0
1292.91467089206,33.6401504464447,0,0,10,0
1906.41822433099,1180.51806278527,0,0,10,0
549.611977767199,605.760585982352,0,0,10,0
405.481693800539,811.640210449696,0,0,10,0
1022.00056565925,65.0371913798153,0,0,10,0
1425.85499957204,1207.94430328533,0,0,10,0
416.018637362868,1824.17062623426,0,0,10,0
279.207462444901,1547.24194621667,0,0,10,0
167.494564317167,357.180156745017,0,0,10,0
1510.76090754941,687.345998827368,0,0,10,0
1053.54798072949,438.94120445475,0,0,10,0
938.775673508644,1832.71344657987,0,0,10,0
1003.47279757261,1829.86049354076,0,0,10,19
147.348060272634,712.543992325664,0,0,10,0
335.451045073569,1012.7986650914,0,0,10,0
1055.3418872878,1277.46849227697,0,0,10,0
1385.1325684227,109.552771318704,0,0,10,0
679.815148934722,318.075299728662,0,0,10,0
392.837804276496,1670.81784363836,0,0,10,0
1375.44123176485,969.631439540535,0,0,10,0
1091.82903310284,1766.28424413502,0,0,10,0
1994.64449705556,637.276228982955,0,0,10,0
129.626693204045,1605.07354093716,0,0,10,0
1324.26915643737,1122.35057307407,0,0,10,0
1380.72513835505,1805.32485013828,0,0,10,0
1009.82584850863,1833.66904035211,0,0,10,19
1951.64303993806,528.986673336476,0,3,10,3
1064.41046483815,293.603519443423,0,0,10,0
654.459550976753,1640.32376231626,0,0,10,0
397.481172345579,1881.89414795488,0,0,10,0
1344.56234192476,425.046678632498,0,0,10,0
689.473107457161,1841.74354886636,0,0,10,0
719.258316326886,1971.82284062728,0,0,10,0
441.711166873574,1578.05602625012,0,0,10,0
280.962598044425,1060.04579877481,0,0,10,0
471.778211649507,783.822743687779,0,0,10,0
720.957221928984,1628.10799805447,0,0,10,0
1211.51136839762,481.658461503685,0,0,10,0
980.628950305318,1153.0682745765,1,1,11,1
974.836874197608,1188.00589436738,1,1,11,1
952.515390893564,1153.96776774044,1,1,11,1
940.866276358694,1174.53231281943,1,1,11,1
943.007155197339,1121.4670488489,1,1,11,1
940.632521224328,1131.6849256172,1,1,11,1
961.881965525773,1157.89083736135,1,1,11,1
990.454395675524,1149.36402902647,1,1,11,1
944.312818484504,1159.65811382434,1,1,11,1
1012.85105246033,1182.42561420395,1,1,11,1
944.034001547604,1103.26191151358,1,1,11,1
966.788971297392,1222.89052516743,1,1,11,1
949.986478026484,1161.2961837844,1,1,11,1
983.699476739671,1189.56733430919,1,1,11,1
973.75222949997,1151.48711331231,1,1,11,1
762.944165825988,1332.34717215116,2,2,11,2
793.562763114365,1288.16024148452,2,2,11,2
774.708685484104,1339.72229228208,2,2,11,2
769.639844190225,1256.6492306433,2,2,11,2
775.583363396795,1277.95956734553,2,2,11,2
768.850712228142,1320.05130877707,2,2,11,2
739.459256992108,1306.84029024017,2,2,11,2
781.809567673757,1309.10406456016,2,2,11,2
777.21849567422,1341.70543021235,2,2,11,2
817.050091346692,1274.95829160056,2,2,11,2
783.101380727728,1286.06775792918,2,2,11,2
810.991540689353,1294.49072835856,2,2,11,2
755.585899285533,1307.60106147315,2,2,11,2
770.231102872561,1246.03865858286,2,2,11,2
759.032547942027,1277.01873485249,2,2,11,2
1978.4075300726,1629.87851799655,3,3,11,3
1995.24972195643,1607.72728236615,3,3,11,3
2018.44743385231,1641.66776313965,3,3,11,3
1972.49387117885,1600.4732863698,3,3,11,3
2001.79251447259,1603.92996594702,3,3,11,3
1975.34548663556,1593.56728120943,3,3,11,3
1990.64151832595,1637.07788428253,3,3,11,3
1963.54013484328,1579.92673734651,3,3,11,3
2012.18857794313,1591.64671268674,3,3,11,3
1965.11611326196,1617.09918498487,3,3,11,3
1968.7080036266,1592.08237172732,3,3,11,3
2023.18170924789,1654.20719985062,3,3,11,3
2015.24771781171,1632.44318621349,3,3,11,3
2022.93092666184,1604.93513572796,3,3,11,3
1976.626260825,1634.18028428877,3,3,11,3
1030.57254440762,1916.12568548641,4,4,11,4
1055.48872420068,1973.19330902149,4,4,11,4
1044.80079679245,1987.57229834805,4,4,11,4
1027.32671899123,1970.60780811691,4,4,11,4
1027.55210734572,2004.31561464627,4,4,11,4
1022.40661499039,1952.55808661419,4,4,11,4
1040.918529509,1992.53599099608,4,4,11,4
1002.75945378453,1944.03623457051,4,4,11,4
1028.30460422837,1962.90891050148,4,4,11,4
1050.36284315774,2001.38026803064,4,4,11,4
1020.63294760595,1966.51080248175,4,4,11,4
1056.87481992639,1965.75295428721,4,4,11,4
1079.41059017861,1952.44428737708,4,4,11,4
1024.25365471033,2009.65188875281,4,4,11,4
999.384380770056,2012.72166754868,4,4,11,4
1934.53053519364,230.159420859669,5,5,11,5
1880.02108828996,212.744898257887,5,5,11,5
1913.63208008521,218.407468898061,5,5,11,5
1900.14678558582,190.882132960062,5,5,11,5
1875.36785049256,213.655308868202,5,5,11,5
1855.99277410405,204.055501958046,5,5,11,5
1925.0321798389,227.914729218046,5,5,11,5
1901.76840830985,236.274858528281,5,5,11,5
1796.70686025796,245.132312577034,5,0,11,5
1882.7167399008,240.284682805433,5,5,11,5
1874.93286273108,209.881800643485,5,5,11,5
1865.81242986051,225.557794400219,5,5,11,5
1910.78711782725,194.176517368856,5,5,11,5
1835.34533114003,233.13201505724,5,5,11,5
1884.50831833216,215.833913221526,5,5,11,5
768.461292019058,133.633978678307,6,6,11,6
774.7639914961,115.202650706926,6,6,11,6
775.033429329003,133.854617140077,6,6,11,6
766.125014659941,108.749727707616,6,6,11,6
801.358149527013,106.594803380566,6,6,11,6
779.804836783564,95.5426433922467,6,6,11,6
763.529558178148,102.075605334593,6,6,11,6
785.304271825158,133.16341125886,6,6,11,6
775.338979695684,136.013854778483,6,6,11,6
797.591369141267,168.046416591132,6,6,11,6
791.175451320255,111.459842962344,6,6,11,6
768.783890997728,81.7972230706187,6,6,11,6
779.785442346637,159.369736460454,6,6,11,6
797.373596049793,151.642783484652,6,6,11,6
764.687666484409,112.889688592602,6,6,11,6
1370.08152196562,1824.04467082027,7,7,11,7
1410.09011021374,1801.18526564044,7,7,11,7
1379.6267611532,1851.34860690755,7,7,11,7
1378.22252497014,1836.31211951724,7,7,11,7
1364.32480526377,1833.3425398802,7,7,11,7
1347.77445222373,1876.41526798545,7,7,11,7
1385.36526914446,1837.27560331424,7,7,11,7
1361.02314894118,1823.71114376552,7,7,11,7
1395.7947860284,1837.26068481143,7,7,11,7
1387.99984408764,1830.8970677425,7,7,11,7
1376.80567287491,1858.9411852926,7,7,11,7
1361.87147852037,1807.11331545975,7,7,11,7
1310.19525575521,1823.76267687086,7,0,11,7
1385.24714211163,1817.41393673436,7,7,11,7
1313.77082085282,1818.33134322244,7,0,11,7
1717.44587508013,1924.95465668836,8,8,11,8
1712.41239016032,1865.55247385562,8,8,11,8
1681.69450731206,1878.10534704811,8,8,11,8
1760.98001580097,1872.7817124589,8,8,11,8
1667.63944267676,1943.90037932123,8,8,11,8
1745.94313978593,1936.80655435366,8,8,11,8
1748.66264662221,1876.45493989655,8,8,11,8
1720.06995559414,1877.23168306193,8,8,11,8
1709.28286129756,1947.51488862085,8,8,11,8
1740.33820773891,1923.69213275262,8,8,11,8
1673.36948839682,1962.38536852701,8,8,11,8
1732.61228770078,1980.05578934014,8,8,11,8
1706.4476867709,1920.5140287736,8,8,11,8
1687.11580181051,1914.32154392073,8,8,11,8
1747.31506528668,1943.03150772999,8,8,11,8
61.4402095560753,352.563717764322,9,9,11,9
55.447108057322,334.148004207404,9,9,11,9
14.7557083783018,390.568774343024,9,9,11,9
48.0758948345246,350.833134615687,9,9,11,9
58.3533558746836,398.632527660408,9,9,11,9
78.4995832083095,376.077908944295,9,9,11,9
42.5883353803533,329.752284118532,9,9,11,9
41.9503179183063,397.905372636872,9,9,11,9
65.7441391074648,311.552674330013,9,9,11,9
63.8129750279798,376.020768094216,9,9,11,9
91.7884444334659,381.470854635676,9,9,11,9
39.4969108920476,360.719853229009,9,9,11,9
71.0437989962054,347.518415329687,9,9,11,9
46.8677628457409,387.587926675203,9,9,11,9
73.1624895760552,389.382639249878,9,9,11,9
1726.79003130379,1187.47408303902,10,10,11,10
1794.55936194521,1152.52353038438,10,10,11,10
1763.54957982583,1201.76851434584,10,10,11,10
1733.84334783031,1194.19038135413,10,10,11,10
1751.19979556273,1153.60934285544,10,10,11,10
1777.077974628,1212.31641692623,10,10,11,10
1744.31856956244,1221.75389143069,10,10,11,10
1762.44253002023,1190.43708734574,10,10,11,10
1742.58977674375,1209.19762131141,10,10,11,10
1756.93009642507,1174.75959413587,10,10,11,10
1777.6971832033,1231.97937071877,10,10,11,10
1721.9751500787,1158.54265858532,10,10,11,10
1748.86860764873,1195.04143463314,10,10,11,10
1770.02180354698,1187.76826163849,10,10,11,10
1715.08255720615,1195.07087423359,10,10,11,10
539.915274877723,2005.58979178168,11,0,11,11
547.897264528769,2025.11133019649,11,0,11,11
556.770890870573,2026.49336159074,11,0,11,11
504.286185984421,2018.40130013492,11,0,11,11
451.787035189416,1972.51864402061,11,0,11,0
848.408632143106,1728.09985148178,12,11,11,12
854.93691595909,1724.66068459425,12,11,11,12
881.614332305762,1760.53143508983,12,11,11,12
847.390483979614,1782.23803438459,12,11,11,12
879.735808817924,1724.75842267381,12,11,11,12
725.036764609292,330.556122188555,13,12,11,13
692.138107825062,350.029291211501,13,12,11,13
685.098992554659,356.134168578067,13,12,11,13
709.581637624935,322.201506385115,13,12,11,13
686.563981207751,336.482957745637,13,12,11,13
507.410420788613,102.970346024246,14,13,11,14
480.060017291009,92.6274875140143,14,13,11,14
489.007043636775,109.342133705274,14,13,11,14
488.780872244286,71.2239634309065,14,13,11,14
499.008413785926,101.987175157749,14,13,11,14
1124.79234064845,635.512091370534,15,14,11,0
1104.47434569771,692.095017034857,15,14,11,15
1074.43662316861,641.715439639878,15,14,11,15
1063.48263806521,678.935954328483,15,14,11,15
1139.94253811249,618.328995958012,15,14,11,0
1341.41853746715,1443.04979796242,16,15,11,16
1333.46386639525,1437.47055457513,16,15,11,16
1289.33422246796,1420.72029652761,16,15,11,16
1281.67265407003,1441.8697417741,16,15,11,16
1327.02026547796,1397.80194149997,16,15,11,16
135.647974103821,1053.9510893064,17,16,11,17
69.5543901400246,1059.20604882592,17,16,11,17
77.7574119089851,1108.6859053617,17,16,11,0
108.2772462146,1051.21835995396,17,16,11,17
105.895093545597,1044.74233347192,17,16,11,17
1359.53218852948,516.943103551684,18,17,11,18
1370.07068785701,521.485632391552,18,17,11,18
1356.78877616545,521.273078948367,18,17,11,18
1376.19861173673,502.44466549446,18,17,11,18
1322.44570182529,519.338502644244,18,17,11,18
755.309060529739,1958.33218548108,19,18,11,19
788.429774517223,1898.63833857822,19,18,11,0
800.84204717057,1921.5963838979,19,18,11,19
770.37380894092,1966.05705058043,19,18,11,19
795.905138490798,1955.76111423684,19,18,11,19
251.894286117777,666.712222069174,20,19,11,0
292.841004451949,615.233440281821,20,19,11,20
251.48858289274,606.189453171007,20,19,11,20
267.937054959038,615.859930764987,20,19,11,20
276.571178934962,594.52618398608,20,19,11,20
1768.6912980862,1671.18359915912,0,0,11,0
1881.11053546891,416.529254522175,0,0,11,0
1395.43512836099,805.879833642393,0,0,11,0
1561.14165391773,310.676176100969,0,0,11,0
269.987281411886,1223.26970146969,0,0,11,0
793.218174017966,426.794989500195,0,0,11,0
1369.28308568895,195.647526998073,0,0,11,0
1464.95979744941,226.457389071584,0,0,11,0
1723.78098452464,536.596765276045,0,0,11,0
512.93025072664,773.275308310986,0,0,11,0
799.511143472046,1573.48621636629,0,0,11,0
1434.3183063902,1783.08472502977,0,7,11,7
1275.20422963426,485.396263189614,0,17,11,0
946.626653894782,210.21514525637,0,0,11,0
935.345063917339,1224.5070496574,0,0,11,1
842.376098036766,361.139505170286,0,0,11,0
351.534701418132,1547.97208262607,0,0,11,0
308.905312325805,1898.53639807552,0,0,11,0
